
Assignment5,FGVfybCruk,21,nDjbU9kEpX
Midterm2,FGVfybCruk,38,nDjbU9kEpX
Final Project,FGVfybCruk,132,nDjbU9kEpX
Bonus Quiz,FGVfybCruk,2,nDjbU9kEpX
Final Exam,FGVfybCruk,41,nDjbU9kEpX
Assignment1,ybgAEICak2,81,nDjbU9kEpX
Assignment2,ybgAEICak2,29,nDjbU9kEpX
Assignment3,ybgAEICak2,37,nDjbU9kEpX
Assignment4,ybgAEICak2,85,nDjbU9kEpX
Midterm1,ybgAEICak2,60,nDjbU9kEpX
Assignment5,ybgAEICak2,84,nDjbU9kEpX
Midterm2,ybgAEICak2,50,nDjbU9kEpX
Final Project,ybgAEICak2,120,nDjbU9kEpX
Bonus Quiz,ybgAEICak2,3,nDjbU9kEpX
Final Exam,ybgAEICak2,29,nDjbU9kEpX
Assignment1,QrcaEXMLnx,89,nDjbU9kEpX
Assignment2,QrcaEXMLnx,95,nDjbU9kEpX
Assignment3,QrcaEXMLnx,76,nDjbU9kEpX
Assignment4,QrcaEXMLnx,55,nDjbU9kEpX
Midterm1,QrcaEXMLnx,56,nDjbU9kEpX
Assignment5,QrcaEXMLnx,36,nDjbU9kEpX
Midterm2,QrcaEXMLnx,48,nDjbU9kEpX
Final Project,QrcaEXMLnx,40,nDjbU9kEpX
Bonus Quiz,QrcaEXMLnx,7,nDjbU9kEpX
Final Exam,QrcaEXMLnx,52,nDjbU9kEpX
Project1,cp5asEx6KR,97,JqFUfLAumt
Project2,cp5asEx6KR,86,JqFUfLAumt
Midterm,cp5asEx6KR,48,JqFUfLAumt
Project3,cp5asEx6KR,69,JqFUfLAumt
Project4,cp5asEx6KR,97,JqFUfLAumt
Project5,cp5asEx6KR,96,JqFUfLAumt
Final Exam,cp5asEx6KR,78,JqFUfLAumt
Project1,RxNqRHaaoI,98,JqFUfLAumt
Project2,RxNqRHaaoI,85,JqFUfLAumt
Midterm,RxNqRHaaoI,35,JqFUfLAumt
Project3,RxNqRHaaoI,67,JqFUfLAumt
Project4,RxNqRHaaoI,53,JqFUfLAumt
Project5,RxNqRHaaoI,58,JqFUfLAumt
Final Exam,RxNqRHaaoI,44,JqFUfLAumt
Project1,AnRRwDoMFm,91,JqFUfLAumt
Project2,AnRRwDoMFm,71,JqFUfLAumt
Midterm,AnRRwDoMFm,20,JqFUfLAumt
Project3,AnRRwDoMFm,95,JqFUfLAumt
Project4,AnRRwDoMFm,50,JqFUfLAumt
Project5,AnRRwDoMFm,94,JqFUfLAumt
Final Exam,AnRRwDoMFm,89,JqFUfLAumt
Project1,RwKSObZt8b,96,JqFUfLAumt
Project2,RwKSObZt8b,60,JqFUfLAumt
Midterm,RwKSObZt8b,44,JqFUfLAumt
Project3,RwKSObZt8b,82,JqFUfLAumt
Project4,RwKSObZt8b,60,JqFUfLAumt
Project5,RwKSObZt8b,77,JqFUfLAumt
Final Exam,RwKSObZt8b,95,JqFUfLAumt
Project1,QVsfnLS8nP,96,JqFUfLAumt
Project2,QVsfnLS8nP,71,JqFUfLAumt
Midterm,QVsfnLS8nP,29,JqFUfLAumt
Project3,QVsfnLS8nP,92,JqFUfLAumt
Project4,QVsfnLS8nP,99,JqFUfLAumt
Project5,QVsfnLS8nP,93,JqFUfLAumt
Final Exam,QVsfnLS8nP,119,JqFUfLAumt
Project1,piajOfWMIT,61,JqFUfLAumt
Project2,piajOfWMIT,68,JqFUfLAumt
Midterm,piajOfWMIT,27,JqFUfLAumt
Project3,piajOfWMIT,86,JqFUfLAumt
Project4,piajOfWMIT,99,JqFUfLAumt
Project5,piajOfWMIT,93,JqFUfLAumt
Final Exam,piajOfWMIT,109,JqFUfLAumt
Project1,lKOmgoDP5M,82,JqFUfLAumt
Project2,lKOmgoDP5M,84,JqFUfLAumt
Midterm,lKOmgoDP5M,30,JqFUfLAumt
Project3,lKOmgoDP5M,71,JqFUfLAumt
Project4,lKOmgoDP5M,50,JqFUfLAumt
Project5,lKOmgoDP5M,46,JqFUfLAumt
Final Exam,lKOmgoDP5M,66,JqFUfLAumt
Project1,xrWlqSyLPV,99,JqFUfLAumt
Project2,xrWlqSyLPV,98,JqFUfLAumt
Midterm,xrWlqSyLPV,38,JqFUfLAumt
Project3,xrWlqSyLPV,100,JqFUfLAumt
Project4,xrWlqSyLPV,72,JqFUfLAumt
Project5,xrWlqSyLPV,56,JqFUfLAumt
Final Exam,xrWlqSyLPV,68,JqFUfLAumt
Project1,k4hG2bKBi2,47,JqFUfLAumt
Project2,k4hG2bKBi2,90,JqFUfLAumt
Midterm,k4hG2bKBi2,45,JqFUfLAumt
Project3,k4hG2bKBi2,72,JqFUfLAumt
Project4,k4hG2bKBi2,89,JqFUfLAumt
Project5,k4hG2bKBi2,47,JqFUfLAumt
Final Exam,k4hG2bKBi2,64,JqFUfLAumt
Project1,OhfDW5FQet,79,JqFUfLAumt
Project2,OhfDW5FQet,77,JqFUfLAumt
Midterm,OhfDW5FQet,27,JqFUfLAumt
Project3,OhfDW5FQet,84,JqFUfLAumt
Project4,OhfDW5FQet,61,JqFUfLAumt
Project5,OhfDW5FQet,87,JqFUfLAumt
Final Exam,OhfDW5FQet,90,JqFUfLAumt
Project1,0Bb2zMzQAL,84,JqFUfLAumt
Project2,0Bb2zMzQAL,69,JqFUfLAumt
Midterm,0Bb2zMzQAL,10,JqFUfLAumt
Project3,0Bb2zMzQAL,61,JqFUfLAumt
Project4,0Bb2zMzQAL,89,JqFUfLAumt
Project5,0Bb2zMzQAL,85,JqFUfLAumt
Final Exam,0Bb2zMzQAL,99,JqFUfLAumt
Project1,qjAClhRo8T,86,JqFUfLAumt
Project2,qjAClhRo8T,66,JqFUfLAumt
Midterm,qjAClhRo8T,16,JqFUfLAumt
Project3,qjAClhRo8T,60,JqFUfLAumt
Project4,qjAClhRo8T,75,JqFUfLAumt
Project5,qjAClhRo8T,92,JqFUfLAumt
Final Exam,qjAClhRo8T,81,JqFUfLAumt
Project1,8uv1aK9btU,65,JqFUfLAumt
Project2,8uv1aK9btU,99,JqFUfLAumt
Midterm,8uv1aK9btU,26,JqFUfLAumt
Project3,8uv1aK9btU,98,JqFUfLAumt
Project4,8uv1aK9btU,91,JqFUfLAumt
Project5,8uv1aK9btU,70,JqFUfLAumt
Final Exam,8uv1aK9btU,83,JqFUfLAumt
Project1,v9ksRoAENe,95,JqFUfLAumt
Project2,v9ksRoAENe,81,JqFUfLAumt
Midterm,v9ksRoAENe,36,JqFUfLAumt
Project3,v9ksRoAENe,49,JqFUfLAumt
Project4,v9ksRoAENe,93,JqFUfLAumt
Project5,v9ksRoAENe,64,JqFUfLAumt
Final Exam,v9ksRoAENe,77,JqFUfLAumt
Project1,I8k5HwpLlU,71,JqFUfLAumt
Project2,I8k5HwpLlU,87,JqFUfLAumt
Midterm,I8k5HwpLlU,21,JqFUfLAumt
Project3,I8k5HwpLlU,91,JqFUfLAumt
Project4,I8k5HwpLlU,92,JqFUfLAumt
Project5,I8k5HwpLlU,69,JqFUfLAumt
Final Exam,I8k5HwpLlU,76,JqFUfLAumt
Project1,pAA8hhbaAf,45,JqFUfLAumt
Project2,pAA8hhbaAf,75,JqFUfLAumt
Midterm,pAA8hhbaAf,7,JqFUfLAumt
Project3,pAA8hhbaAf,99,JqFUfLAumt
Project4,pAA8hhbaAf,71,JqFUfLAumt
Project5,pAA8hhbaAf,92,JqFUfLAumt
Final Exam,pAA8hhbaAf,88,JqFUfLAumt
Project1,kJQAvxlegv,94,JqFUfLAumt
Project2,kJQAvxlegv,56,JqFUfLAumt
Midterm,kJQAvxlegv,19,JqFUfLAumt
Project3,kJQAvxlegv,100,JqFUfLAumt
Project4,kJQAvxlegv,87,JqFUfLAumt
Project5,kJQAvxlegv,94,JqFUfLAumt
Final Exam,kJQAvxlegv,115,JqFUfLAumt
Project1,l8Ck5AEii7,55,JqFUfLAumt
Project2,l8Ck5AEii7,65,JqFUfLAumt
Midterm,l8Ck5AEii7,48,JqFUfLAumt
Project3,l8Ck5AEii7,87,JqFUfLAumt
Project4,l8Ck5AEii7,67,JqFUfLAumt
Project5,l8Ck5AEii7,95,JqFUfLAumt
Final Exam,l8Ck5AEii7,110,JqFUfLAumt
Project1,EIBGkZJ8LU,50,JqFUfLAumt
Project2,EIBGkZJ8LU,96,JqFUfLAumt
Midterm,EIBGkZJ8LU,49,JqFUfLAumt
Project3,EIBGkZJ8LU,64,JqFUfLAumt
Project4,EIBGkZJ8LU,46,JqFUfLAumt
Project5,EIBGkZJ8LU,91,JqFUfLAumt
Final Exam,EIBGkZJ8LU,120,JqFUfLAumt
Project1,WVztzxaqG1,57,JqFUfLAumt
Project2,WVztzxaqG1,79,JqFUfLAumt
Midterm,WVztzxaqG1,33,JqFUfLAumt
Project3,WVztzxaqG1,77,JqFUfLAumt
Project4,WVztzxaqG1,51,JqFUfLAumt
Project5,WVztzxaqG1,63,JqFUfLAumt
Final Exam,WVztzxaqG1,110,JqFUfLAumt
Project1,nlNo3Ifie2,88,JqFUfLAumt
Project2,nlNo3Ifie2,71,JqFUfLAumt
Midterm,nlNo3Ifie2,6,JqFUfLAumt
Project3,nlNo3Ifie2,81,JqFUfLAumt
Project4,nlNo3Ifie2,88,JqFUfLAumt
Project5,nlNo3Ifie2,80,JqFUfLAumt
Final Exam,nlNo3Ifie2,73,JqFUfLAumt
Project1,fe20lUruvB,78,JqFUfLAumt
Project2,fe20lUruvB,55,JqFUfLAumt
Midterm,fe20lUruvB,8,JqFUfLAumt
Project3,fe20lUruvB,50,JqFUfLAumt
Project4,fe20lUruvB,65,JqFUfLAumt
Project5,fe20lUruvB,47,JqFUfLAumt
Final Exam,fe20lUruvB,115,JqFUfLAumt
Project1,q24FfeogSR,75,JqFUfLAumt
Project2,q24FfeogSR,98,JqFUfLAumt
Midterm,q24FfeogSR,32,JqFUfLAumt
Project3,q24FfeogSR,56,JqFUfLAumt
Project4,q24FfeogSR,86,JqFUfLAumt
Project5,q24FfeogSR,53,JqFUfLAumt
Final Exam,q24FfeogSR,108,JqFUfLAumt
Project1,1aRjlUAYpO,68,JqFUfLAumt
Project2,1aRjlUAYpO,76,JqFUfLAumt
Midterm,1aRjlUAYpO,47,JqFUfLAumt
Project3,1aRjlUAYpO,88,JqFUfLAumt
Project4,1aRjlUAYpO,79,JqFUfLAumt
Project5,1aRjlUAYpO,68,JqFUfLAumt
Final Exam,1aRjlUAYpO,100,JqFUfLAumt
Project1,WUMHFJy3AG,51,JqFUfLAumt
Project2,WUMHFJy3AG,93,JqFUfLAumt
Midterm,WUMHFJy3AG,8,JqFUfLAumt
Project3,WUMHFJy3AG,85,JqFUfLAumt
Project4,WUMHFJy3AG,75,JqFUfLAumt
Project5,WUMHFJy3AG,48,JqFUfLAumt
Final Exam,WUMHFJy3AG,119,JqFUfLAumt
Project1,MMNPTkNHZg,100,JqFUfLAumt
Project2,MMNPTkNHZg,100,JqFUfLAumt
Midterm,MMNPTkNHZg,43,JqFUfLAumt
Project3,MMNPTkNHZg,74,JqFUfLAumt
Project4,MMNPTkNHZg,78,JqFUfLAumt
Project5,MMNPTkNHZg,62,JqFUfLAumt
Final Exam,MMNPTkNHZg,71,JqFUfLAumt
Project1,RtDWbzvtoo,64,JqFUfLAumt
Project2,RtDWbzvtoo,55,JqFUfLAumt
Midterm,RtDWbzvtoo,50,JqFUfLAumt
Project3,RtDWbzvtoo,78,JqFUfLAumt
Project4,RtDWbzvtoo,89,JqFUfLAumt
Project5,RtDWbzvtoo,46,JqFUfLAumt
Final Exam,RtDWbzvtoo,80,JqFUfLAumt
Project1,bCSKEQsp82,98,JqFUfLAumt
Project2,bCSKEQsp82,60,JqFUfLAumt
Midterm,bCSKEQsp82,9,JqFUfLAumt
Project3,bCSKEQsp82,56,JqFUfLAumt
Project4,bCSKEQsp82,72,JqFUfLAumt
Project5,bCSKEQsp82,54,JqFUfLAumt
Final Exam,bCSKEQsp82,79,JqFUfLAumt
Project1,ujARr06uDs,51,JqFUfLAumt
Project2,ujARr06uDs,97,JqFUfLAumt
Midterm,ujARr06uDs,22,JqFUfLAumt
Project3,ujARr06uDs,80,JqFUfLAumt
Project4,ujARr06uDs,57,JqFUfLAumt
Project5,ujARr06uDs,85,JqFUfLAumt
Final Exam,ujARr06uDs,114,JqFUfLAumt
Assignment1,wUSNkrt2i7,63,IvQtGSPKP9
Assignment2,wUSNkrt2i7,72,IvQtGSPKP9
Assignment3,wUSNkrt2i7,77,IvQtGSPKP9
Midterm,wUSNkrt2i7,42,IvQtGSPKP9
Assignment4,wUSNkrt2i7,50,IvQtGSPKP9
Assignment1,YXCMIivcy6,85,IvQtGSPKP9
Assignment2,YXCMIivcy6,70,IvQtGSPKP9
Assignment3,YXCMIivcy6,97,IvQtGSPKP9
Midterm,YXCMIivcy6,28,IvQtGSPKP9
Assignment4,YXCMIivcy6,61,IvQtGSPKP9
Assignment1,loWO7ep40W,78,IvQtGSPKP9
Assignment2,loWO7ep40W,84,IvQtGSPKP9
Assignment3,loWO7ep40W,96,IvQtGSPKP9
Midterm,loWO7ep40W,52,IvQtGSPKP9
Assignment4,loWO7ep40W,65,IvQtGSPKP9
Assignment1,qBhsb9AT1D,73,IvQtGSPKP9
Assignment2,qBhsb9AT1D,73,IvQtGSPKP9
Assignment3,qBhsb9AT1D,97,IvQtGSPKP9
Midterm,qBhsb9AT1D,30,IvQtGSPKP9
Assignment4,qBhsb9AT1D,82,IvQtGSPKP9
Assignment1,RCkC4TjYNZ,87,IvQtGSPKP9
Assignment2,RCkC4TjYNZ,83,IvQtGSPKP9
Assignment3,RCkC4TjYNZ,92,IvQtGSPKP9
Midterm,RCkC4TjYNZ,28,IvQtGSPKP9
Assignment4,RCkC4TjYNZ,50,IvQtGSPKP9
Assignment1,SGDgfAoZn8,90,IvQtGSPKP9
Assignment2,SGDgfAoZn8,82,IvQtGSPKP9
Assignment3,SGDgfAoZn8,97,IvQtGSPKP9
Midterm,SGDgfAoZn8,59,IvQtGSPKP9
Assignment4,SGDgfAoZn8,43,IvQtGSPKP9
Assignment1,UuUxEvmxXO,75,IvQtGSPKP9
Assignment2,UuUxEvmxXO,52,IvQtGSPKP9
Assignment3,UuUxEvmxXO,95,IvQtGSPKP9
Midterm,UuUxEvmxXO,56,IvQtGSPKP9
Assignment4,UuUxEvmxXO,76,IvQtGSPKP9
Assignment1,9wHtriXf8s,73,IvQtGSPKP9
Assignment2,9wHtriXf8s,83,IvQtGSPKP9
Assignment3,9wHtriXf8s,89,IvQtGSPKP9
Midterm,9wHtriXf8s,22,IvQtGSPKP9
Assignment4,9wHtriXf8s,46,IvQtGSPKP9
Assignment1,j3BjhOJA0K,92,IvQtGSPKP9
Assignment2,j3BjhOJA0K,66,IvQtGSPKP9
Assignment3,j3BjhOJA0K,65,IvQtGSPKP9
Midterm,j3BjhOJA0K,34,IvQtGSPKP9
Assignment4,j3BjhOJA0K,43,IvQtGSPKP9
Assignment1,77JVECgA9Y,82,IvQtGSPKP9
Assignment2,77JVECgA9Y,57,IvQtGSPKP9
Assignment3,77JVECgA9Y,74,IvQtGSPKP9
Midterm,77JVECgA9Y,34,IvQtGSPKP9
Assignment4,77JVECgA9Y,60,IvQtGSPKP9
Assignment1,LRH33DL7sR,63,IvQtGSPKP9
Assignment2,LRH33DL7sR,70,IvQtGSPKP9
Assignment3,LRH33DL7sR,54,IvQtGSPKP9
Midterm,LRH33DL7sR,29,IvQtGSPKP9
Assignment4,LRH33DL7sR,43,IvQtGSPKP9
Assignment1,82rggZxf5c,67,IvQtGSPKP9
Assignment2,82rggZxf5c,61,IvQtGSPKP9
Assignment3,82rggZxf5c,49,IvQtGSPKP9
Midterm,82rggZxf5c,42,IvQtGSPKP9
Assignment4,82rggZxf5c,68,IvQtGSPKP9
Assignment1,ffD2jzc574,81,IvQtGSPKP9
Assignment2,ffD2jzc574,51,IvQtGSPKP9
Assignment3,ffD2jzc574,55,IvQtGSPKP9
Midterm,ffD2jzc574,46,IvQtGSPKP9
Assignment4,ffD2jzc574,80,IvQtGSPKP9
Assignment1,zMdmtuvTDn,67,IvQtGSPKP9
Assignment2,zMdmtuvTDn,69,IvQtGSPKP9
Assignment3,zMdmtuvTDn,85,IvQtGSPKP9
Midterm,zMdmtuvTDn,43,IvQtGSPKP9
Assignment4,zMdmtuvTDn,70,IvQtGSPKP9
Assignment1,4RygfhpS1h,78,IvQtGSPKP9
Assignment2,4RygfhpS1h,50,IvQtGSPKP9
Assignment3,4RygfhpS1h,68,IvQtGSPKP9
Midterm,4RygfhpS1h,28,IvQtGSPKP9
Assignment4,4RygfhpS1h,87,IvQtGSPKP9
Assignment1,WW56HAP2R1,99,IvQtGSPKP9
Assignment2,WW56HAP2R1,76,IvQtGSPKP9
Assignment3,WW56HAP2R1,45,IvQtGSPKP9
Midterm,WW56HAP2R1,24,IvQtGSPKP9
Assignment4,WW56HAP2R1,31,IvQtGSPKP9
Assignment1,AyZm6kgtLQ,67,IvQtGSPKP9
Assignment2,AyZm6kgtLQ,78,IvQtGSPKP9
Assignment3,AyZm6kgtLQ,89,IvQtGSPKP9
Midterm,AyZm6kgtLQ,49,IvQtGSPKP9
Assignment4,AyZm6kgtLQ,67,IvQtGSPKP9
Assignment1,Oojd410rxz,79,IvQtGSPKP9
Assignment2,Oojd410rxz,95,IvQtGSPKP9
Assignment3,Oojd410rxz,69,IvQtGSPKP9
Midterm,Oojd410rxz,50,IvQtGSPKP9
Assignment4,Oojd410rxz,81,IvQtGSPKP9
Assignment1,Sx6sqg2Av5,96,IvQtGSPKP9
Assignment2,Sx6sqg2Av5,50,IvQtGSPKP9
Assignment3,Sx6sqg2Av5,46,IvQtGSPKP9
Midterm,Sx6sqg2Av5,56,IvQtGSPKP9
Assignment4,Sx6sqg2Av5,89,IvQtGSPKP9
Assignment1,bSZa17FK2l,67,YjairWTC40
Assignment2,bSZa17FK2l,97,YjairWTC40
Assignment3,bSZa17FK2l,89,YjairWTC40
Midterm,bSZa17FK2l,89,YjairWTC40
Assignment4,bSZa17FK2l,94,YjairWTC40
Assignment1,A3mMrNEFsy,62,YjairWTC40
Assignment2,A3mMrNEFsy,75,YjairWTC40
Assignment3,A3mMrNEFsy,68,YjairWTC40
Midterm,A3mMrNEFsy,58,YjairWTC40
Assignment4,A3mMrNEFsy,56,YjairWTC40
Assignment1,ize3lkeNiR,71,YjairWTC40
Assignment2,ize3lkeNiR,86,YjairWTC40
Assignment3,ize3lkeNiR,94,YjairWTC40
Midterm,ize3lkeNiR,86,YjairWTC40
Assignment4,ize3lkeNiR,92,YjairWTC40
Assignment1,Xo3aGKAsfE,98,YjairWTC40
Assignment2,Xo3aGKAsfE,99,YjairWTC40
Assignment3,Xo3aGKAsfE,67,YjairWTC40
Midterm,Xo3aGKAsfE,65,YjairWTC40
Assignment4,Xo3aGKAsfE,85,YjairWTC40
Assignment1,q24FfeogSR,98,YjairWTC40
Assignment2,q24FfeogSR,86,YjairWTC40
Assignment3,q24FfeogSR,87,YjairWTC40
Midterm,q24FfeogSR,45,YjairWTC40
Assignment4,q24FfeogSR,40,YjairWTC40
Assignment1,1aRjlUAYpO,98,YjairWTC40
Assignment2,1aRjlUAYpO,30,YjairWTC40
Assignment3,1aRjlUAYpO,52,YjairWTC40
Midterm,1aRjlUAYpO,79,YjairWTC40
Assignment4,1aRjlUAYpO,67,YjairWTC40
Assignment1,fk7USWbA60,75,YjairWTC40
Assignment2,fk7USWbA60,93,YjairWTC40
Assignment3,fk7USWbA60,87,YjairWTC40
Midterm,fk7USWbA60,63,YjairWTC40
Assignment4,fk7USWbA60,83,YjairWTC40
Assignment1,ujARr06uDs,98,YjairWTC40
Assignment2,ujARr06uDs,91,YjairWTC40
Assignment3,ujARr06uDs,66,YjairWTC40
Midterm,ujARr06uDs,88,YjairWTC40
Assignment4,ujARr06uDs,92,YjairWTC40
Assignment1,RtDWbzvtoo,98,YjairWTC40
Assignment2,RtDWbzvtoo,34,YjairWTC40
Assignment3,RtDWbzvtoo,46,YjairWTC40
Midterm,RtDWbzvtoo,100,YjairWTC40
Assignment4,RtDWbzvtoo,60,YjairWTC40
Assignment1,bCSKEQsp82,98,YjairWTC40
Assignment2,bCSKEQsp82,68,YjairWTC40
Assignment3,bCSKEQsp82,98,YjairWTC40
Midterm,bCSKEQsp82,55,YjairWTC40
Assignment4,bCSKEQsp82,60,YjairWTC40
Assignment1,WUMHFJy3AG,98,YjairWTC40
Assignment2,WUMHFJy3AG,41,YjairWTC40
Assignment3,WUMHFJy3AG,45,YjairWTC40
Midterm,WUMHFJy3AG,38,YjairWTC40
Assignment4,WUMHFJy3AG,93,YjairWTC40
Homework1,Rjuqf7P3nX,100,rmS9jHoIts
Homework2,Rjuqf7P3nX,92,rmS9jHoIts
Homework3,Rjuqf7P3nX,86,rmS9jHoIts
Midterm,Rjuqf7P3nX,78,rmS9jHoIts
Homework4,Rjuqf7P3nX,74,rmS9jHoIts
Homework5,Rjuqf7P3nX,54,rmS9jHoIts
Homework6,Rjuqf7P3nX,58,rmS9jHoIts
Homework7,Rjuqf7P3nX,85,rmS9jHoIts
Homework8,Rjuqf7P3nX,67,rmS9jHoIts
Final Exam,Rjuqf7P3nX,59,rmS9jHoIts
Homework1,ECk9NPOnC1,60,rmS9jHoIts
Homework2,ECk9NPOnC1,81,rmS9jHoIts
Homework3,ECk9NPOnC1,88,rmS9jHoIts
Midterm,ECk9NPOnC1,93,rmS9jHoIts
Homework4,ECk9NPOnC1,69,rmS9jHoIts
Homework5,ECk9NPOnC1,69,rmS9jHoIts
Homework6,ECk9NPOnC1,67,rmS9jHoIts
Homework7,ECk9NPOnC1,61,rmS9jHoIts
Homework8,ECk9NPOnC1,86,rmS9jHoIts
Final Exam,ECk9NPOnC1,51,rmS9jHoIts
Homework1,0nYGfSzH52,63,rmS9jHoIts
Homework2,0nYGfSzH52,71,rmS9jHoIts
Homework3,0nYGfSzH52,57,rmS9jHoIts
Midterm,0nYGfSzH52,26,rmS9jHoIts
Homework4,0nYGfSzH52,75,rmS9jHoIts
Homework5,0nYGfSzH52,44,rmS9jHoIts
Homework6,0nYGfSzH52,25,rmS9jHoIts
Homework7,0nYGfSzH52,20,rmS9jHoIts
Homework8,0nYGfSzH52,45,rmS9jHoIts
Final Exam,0nYGfSzH52,58,rmS9jHoIts
Homework1,A1Kcf8Z1u3,62,rmS9jHoIts
Homework2,A1Kcf8Z1u3,95,rmS9jHoIts
Homework3,A1Kcf8Z1u3,98,rmS9jHoIts
Midterm,A1Kcf8Z1u3,88,rmS9jHoIts
Homework4,A1Kcf8Z1u3,67,rmS9jHoIts
Homework5,A1Kcf8Z1u3,58,rmS9jHoIts
Homework6,A1Kcf8Z1u3,98,rmS9jHoIts
Homework7,A1Kcf8Z1u3,66,rmS9jHoIts
Homework8,A1Kcf8Z1u3,58,rmS9jHoIts
Final Exam,A1Kcf8Z1u3,94,rmS9jHoIts
Homework1,hEp6l3yRkB,56,rmS9jHoIts
Homework2,hEp6l3yRkB,71,rmS9jHoIts
Homework3,hEp6l3yRkB,96,rmS9jHoIts
Midterm,hEp6l3yRkB,41,rmS9jHoIts
Homework4,hEp6l3yRkB,26,rmS9jHoIts
Homework5,hEp6l3yRkB,23,rmS9jHoIts
Homework6,hEp6l3yRkB,75,rmS9jHoIts
Homework7,hEp6l3yRkB,68,rmS9jHoIts
Homework8,hEp6l3yRkB,97,rmS9jHoIts
Final Exam,hEp6l3yRkB,66,rmS9jHoIts
Homework1,vrSPzDaBog,48,rmS9jHoIts
Homework2,vrSPzDaBog,76,rmS9jHoIts
Homework3,vrSPzDaBog,65,rmS9jHoIts
Midterm,vrSPzDaBog,75,rmS9jHoIts
Homework4,vrSPzDaBog,88,rmS9jHoIts
Homework5,vrSPzDaBog,31,rmS9jHoIts
Homework6,vrSPzDaBog,62,rmS9jHoIts
Homework7,vrSPzDaBog,72,rmS9jHoIts
Homework8,vrSPzDaBog,46,rmS9jHoIts
Final Exam,vrSPzDaBog,40,rmS9jHoIts
Homework1,yVEE6glmyP,56,rmS9jHoIts
Homework2,yVEE6glmyP,88,rmS9jHoIts
Homework3,yVEE6glmyP,26,rmS9jHoIts
Midterm,yVEE6glmyP,97,rmS9jHoIts
Homework4,yVEE6glmyP,94,rmS9jHoIts
Homework5,yVEE6glmyP,80,rmS9jHoIts
Homework6,yVEE6glmyP,55,rmS9jHoIts
Homework7,yVEE6glmyP,45,rmS9jHoIts
Homework8,yVEE6glmyP,70,rmS9jHoIts
Final Exam,yVEE6glmyP,82,rmS9jHoIts
Homework1,8BdlWK9mvn,86,rmS9jHoIts
Homework2,8BdlWK9mvn,68,rmS9jHoIts
Homework3,8BdlWK9mvn,41,rmS9jHoIts
Midterm,8BdlWK9mvn,74,rmS9jHoIts
Homework4,8BdlWK9mvn,77,rmS9jHoIts
Homework5,8BdlWK9mvn,77,rmS9jHoIts
Homework6,8BdlWK9mvn,100,rmS9jHoIts
Homework7,8BdlWK9mvn,78,rmS9jHoIts
Homework8,8BdlWK9mvn,96,rmS9jHoIts
Final Exam,8BdlWK9mvn,74,rmS9jHoIts
Homework1,tmil3gYi8I,74,rmS9jHoIts
Homework2,tmil3gYi8I,47,rmS9jHoIts
Homework3,tmil3gYi8I,99,rmS9jHoIts
Midterm,tmil3gYi8I,62,rmS9jHoIts
Homework4,tmil3gYi8I,43,rmS9jHoIts
Homework5,tmil3gYi8I,80,rmS9jHoIts
Homework6,tmil3gYi8I,97,rmS9jHoIts
Homework7,tmil3gYi8I,25,rmS9jHoIts
Homework8,tmil3gYi8I,42,rmS9jHoIts
Final Exam,tmil3gYi8I,90,rmS9jHoIts
Homework1,stB2damzF1,57,rmS9jHoIts
Homework2,stB2damzF1,92,rmS9jHoIts
Homework3,stB2damzF1,67,rmS9jHoIts
Midterm,stB2damzF1,88,rmS9jHoIts
Homework4,stB2damzF1,85,rmS9jHoIts
Homework5,stB2damzF1,29,rmS9jHoIts
Homework6,stB2damzF1,54,rmS9jHoIts
Homework7,stB2damzF1,34,rmS9jHoIts
Homework8,stB2damzF1,43,rmS9jHoIts
Final Exam,stB2damzF1,38,rmS9jHoIts
Homework1,Q5zYQSo07T,78,rmS9jHoIts
Homework2,Q5zYQSo07T,78,rmS9jHoIts
Homework3,Q5zYQSo07T,83,rmS9jHoIts
Midterm,Q5zYQSo07T,93,rmS9jHoIts
Homework4,Q5zYQSo07T,67,rmS9jHoIts
Homework5,Q5zYQSo07T,76,rmS9jHoIts
Homework6,Q5zYQSo07T,43,rmS9jHoIts
Homework7,Q5zYQSo07T,53,rmS9jHoIts
Homework8,Q5zYQSo07T,91,rmS9jHoIts
Final Exam,Q5zYQSo07T,66,rmS9jHoIts
Homework1,s8jX7v1r9L,77,rmS9jHoIts
Homework2,s8jX7v1r9L,88,rmS9jHoIts
Homework3,s8jX7v1r9L,49,rmS9jHoIts
Midterm,s8jX7v1r9L,91,rmS9jHoIts
Homework4,s8jX7v1r9L,39,rmS9jHoIts
Homework5,s8jX7v1r9L,98,rmS9jHoIts
Homework6,s8jX7v1r9L,65,rmS9jHoIts
Homework7,s8jX7v1r9L,84,rmS9jHoIts
Homework8,s8jX7v1r9L,27,rmS9jHoIts
Final Exam,s8jX7v1r9L,52,rmS9jHoIts
Homework1,qSaWq5Khmt,59,rmS9jHoIts
Homework2,qSaWq5Khmt,52,rmS9jHoIts
Homework3,qSaWq5Khmt,42,rmS9jHoIts
Midterm,qSaWq5Khmt,64,rmS9jHoIts
Homework4,qSaWq5Khmt,45,rmS9jHoIts
Homework5,qSaWq5Khmt,30,rmS9jHoIts
Homework6,qSaWq5Khmt,74,rmS9jHoIts
Homework7,qSaWq5Khmt,44,rmS9jHoIts
Homework8,qSaWq5Khmt,68,rmS9jHoIts
